264,1,253,2,-1.7027587890625
424,1,277,2,0.305419921875
218,2,191,3,1.4642333984375
605,3,486,2,1.2445068359375
643,3,606,2,1.556884765625
751,3,646,3,1.554931640625
447,3,437,3,1.6021728515625
474,3,462,3,1.531494140625
485,3,476,3,1.3861083984375
158,107,3,83,2.2646484375
59,31,53,31,-1.12939453125
63,40,55,40,0.73095703125
130,122,2,104,-0.6219482421875
615,204,340,63,-1.4964599609375
51,86,34,87,0.6529541015625
81,96,56,107,0.612060546875
52,90,34,90,-2.44189453125
105,133,2,129,2.5001220703125
159,111,145,128,-2.3233642578125
130,125,2,151,0.6295166015625
24,150,20,130,0.6646728515625
105,136,23,152,-2.5831298828125
61,146,43,148,-2.494384765625
61,149,43,150,0.6529541015625
75,175,57,178,0.614013671875
115,174,2,199,-2.38134765625
76,179,57,180,-2.44775390625
42,190,34,184,-0.87109375
54,200,48,196,-0.875
673,216,615,207,-1.46435546875
77,215,70,214,-2.37939453125
691,219,683,219,-1.48779296875
562,260,545,259,1.65185546875
557,275,541,261,-0.680419921875
624,274,561,263,1.7786865234375
639,277,630,275,1.6256103515625
658,281,648,280,1.76123046875
696,289,689,288,1.74169921875
628,447,511,418,-1.3238525390625
651,453,629,449,-1.282958984375
659,455,652,454,-1.3258056640625
581,480,483,480,1.7884521484375
263,1,257,1,3.110107421875
424,1,325,1,-2.9453125
326,3,277,3,1.2633056640625
579,3,529,3,1.5943603515625
1,85,1,3,-3.0887451171875
701,3,691,3,1.5845947265625
56,17,3,85,0.73486328125
67,36,60,41,1.2445068359375
1,233,41,40,-1.0377197265625
42,80,34,90,0.4471435546875
55,108,70,87,0.5643310546875
52,88,44,99,-1.6832275390625
81,96,67,118,-2.517822265625
37,109,27,120,1.5904541015625
159,110,64,251,-2.38134765625
84,116,76,127,1.07080078125
66,119,57,128,1.4368896484375
130,123,70,209,1.69873046875
138,125,73,218,-1.8951416015625
21,131,11,142,-1.590576171875
106,134,82,167,-1.6793212890625
42,149,50,138,-2.6436767578125
23,151,31,139,0.596435546875
45,170,61,147,-1.80224609375
73,158,57,179,0.614013671875
67,188,75,176,-1.6656494140625
509,417,558,279,0.3515625
2,480,1,300,3.078857421875
558,480,484,478,2.0452880859375
571,480,560,480,1.8255615234375
11,142,2,4,0.43359375
119,73,57,19,2.3095703125
55,39,54,33,2.6064453125
40,42,33,51,0.75048828125
72,209,47,50,0.6295166015625
29,56,19,69,0.71337890625
457,178,341,62,-0.8885498046875
146,129,120,75,-2.1458740234375
45,99,40,80,-2.44189453125
59,128,69,88,0.6666259765625
57,126,29,117,2.186767578125
83,116,77,127,0.6490478515625
84,167,85,117,-2.556884765625
89,197,137,123,-2.5831298828125
69,188,19,131,-2.467041015625
69,208,1,134,2.2100830078125
141,135,127,156,-2.5968017578125
126,157,65,251,-2.453369140625
63,251,2,162,-0.9100341796875
88,198,75,217,-2.37939453125
1,234,1,201,-2.9161376953125
508,418,541,259,0.1865234375
1,479,1,301,3.0155029296875
294,439,285,424,-0.5828857421875
493,459,484,480,0.416015625
364,1,326,2,-0.9002685546875
415,1,373,1,-2.02001953125
325,3,279,2,1.515869140625
558,3,530,3,1.6021728515625
510,3,504,3,1.515869140625
583,3,567,3,1.552978515625
702,3,687,3,1.66552734375
1,85,2,4,3.0506591796875
293,19,288,14,-0.865234375
159,109,56,18,2.884765625
484,183,299,24,-1.3101806640625
60,41,53,38,1.5865478515625
129,127,46,50,-0.6219482421875
84,77,77,71,2.2471923828125
50,92,42,79,-2.5909423828125
42,99,36,87,-1.7066650390625
104,91,99,87,-0.8905029296875
79,100,70,88,-2.572509765625
102,93,96,88,2.2354736328125
4,105,3,89,-2.3077392578125
109,99,103,94,2.2198486328125
119,104,114,100,-0.9061279296875
117,106,112,102,2.2315673828125
74,127,59,104,1.75537109375
70,209,1,106,1.7864990234375
124,112,119,108,2.2452392578125
58,126,36,109,1.3978271484375
28,118,17,111,1.74755859375
136,119,131,115,-0.806640625
104,138,84,116,-3.1082763671875
146,127,138,121,-1.9576416015625
32,140,20,131,-0.0909423828125
62,148,50,139,-0.027587890625
75,180,48,143,3.0018310546875
96,149,93,154,-2.511962890625
46,168,23,151,-2.02978515625
92,155,89,160,-2.574462890625
83,165,72,157,-1.6832275390625
63,251,1,165,-1.5257568359375
67,189,61,174,-1.80810546875
74,217,24,176,-1.588623046875
495,184,490,182,-1.39990234375
521,190,507,186,-1.284912109375
554,195,547,193,-1.37451171875
74,237,71,242,-2.545166015625
558,284,539,259,-0.3133544921875
1,480,1,303,3.0037841796875
541,329,540,335,0.337890625
534,350,533,355,0.337890625
524,422,511,412,-1.292724609375
296,442,279,417,-0.676513671875
542,426,526,422,-1.3687744140625
304,450,299,445,-0.972412109375
535,470,496,459,1.7825927734375
546,473,537,470,1.8275146484375
574,480,483,480,1.90673828125
