752,2,626,2,1.558837890625
627,18,157,2,2.2139892578125
639,6,631,5,-0.9393310546875
751,22,699,18,-1.5570068359375
253,86,143,74,2.2900390625
345,79,332,72,-1.13134765625
456,150,352,84,-0.9373779296875
236,113,151,102,-0.6004638671875
193,117,181,116,2.5137939453125
170,125,158,125,2.3212890625
224,132,201,130,2.5411376953125
169,137,157,136,-2.5948486328125
189,139,179,138,-2.05517578125
200,139,191,139,0.4998779296875
188,149,166,148,0.596435546875
552,227,457,151,-0.8807373046875
165,157,154,157,0.5662841796875
197,163,188,162,-0.818359375
220,164,209,164,-2.6143798828125
174,171,165,170,-1.21142578125
196,172,186,172,0.5135498046875
206,175,197,174,-1.19970703125
218,175,208,174,2.173095703125
164,180,152,180,-1.9771728515625
196,184,173,182,-2.6866455078125
218,186,205,186,-2.851806640625
226,197,140,189,0.412109375
448,205,444,200,-1.001708984375
493,244,455,207,2.3909912109375
494,249,455,211,-1.269287109375
236,228,126,218,-2.7373046875
558,232,553,229,-0.865234375
567,240,559,234,-0.865234375
526,295,521,289,-0.7037353515625
530,294,525,289,2.4708251953125
582,322,567,320,2.177001953125
575,334,570,336,-2.02587890625
566,344,557,343,-1.1060791015625
590,473,585,472,-1.271240234375
597,475,590,475,-1.255615234375
285,480,278,480,-1.6910400390625
752,480,597,480,-2.502197265625
624,18,179,3,1.91650390625
751,2,629,3,1.4056396484375
1,45,1,3,2.9725341796875
176,3,167,3,1.533447265625
628,21,599,271,-2.97265625
251,86,126,217,0.1181640625
254,88,128,219,-2.43408203125
234,113,140,188,-2.9376220703125
236,114,142,189,1.05517578125
191,116,179,138,0.1376953125
222,132,152,179,0.0966796875
1,124,1,133,1.76513671875
168,125,157,135,0.0665283203125
171,126,158,137,-1.9674072265625
224,133,207,173,-2.99609375
188,140,180,139,-1.271240234375
1,226,1,154,-3.1395263671875
196,163,186,171,-2.955078125
198,164,187,173,1.71044921875
173,171,153,181,-1.9771728515625
175,172,173,181,0.0040283203125
205,175,175,183,-2.37353515625
217,176,208,175,2.175048828125
207,176,205,185,0.0849609375
219,176,206,187,-1.79833984375
1,279,1,287,0.617919921875
1,316,1,333,2.8673095703125
575,319,565,321,0.578857421875
580,324,570,338,-2.235595703125
605,330,584,453,0.1962890625
567,333,561,338,1.00439453125
2,480,1,353,3.141357421875
586,455,582,470,0.2489013671875
622,480,602,480,-1.81005859375
668,480,648,480,-1.5023193359375
1,45,2,3,2.5313720703125
600,271,625,19,-2.9395751953125
145,73,126,219,0.0810546875
234,230,252,86,-2.1595458984375
140,189,150,103,-2.9376220703125
236,113,225,198,0.1708984375
182,116,178,139,0.1357421875
190,139,192,117,-2.9298095703125
159,124,157,137,0.2078857421875
1,125,1,134,1.90478515625
168,138,169,125,-3.01171875
202,130,199,140,0.1572265625
224,132,218,166,-2.12744140625
187,150,189,140,0.1396484375
167,147,165,158,0.1748046875
1,227,1,154,-3.1024169921875
155,157,152,181,0.1357421875
710,165,709,157,-0.039306640625
188,162,186,172,-2.955078125
196,173,196,163,0.1513671875
209,165,207,174,-2.970703125
165,171,162,182,-2.10205078125
173,183,174,171,0.1142578125
493,178,486,173,-0.966552734375
197,174,195,185,-2.9395751953125
205,187,206,175,0.0704345703125
216,188,217,175,-2.7998046875
522,203,497,181,-0.873046875
449,203,446,198,2.6591796875
486,243,453,210,-0.9041748046875
496,248,458,210,2.6298828125
540,217,535,214,-0.830078125
492,248,487,244,-0.966552734375
497,264,493,258,-0.5692138671875
506,273,502,268,-0.7720947265625
1,281,1,287,0.373046875
528,298,515,283,-0.79296875
532,297,522,285,2.4981689453125
2,297,1,333,-3.1199951171875
541,308,533,298,2.7078857421875
534,305,530,300,-0.802734375
565,335,567,321,0.2059326171875
606,321,582,472,0.1279296875
573,335,578,323,-2.2921142578125
1,480,2,354,3.104248046875
752,2,631,2,1.5787353515625
192,3,183,2,1.5845947265625
628,19,197,2,2.5908203125
3,3,1,45,2.7606201171875
642,9,634,5,-0.5750732421875
706,19,694,16,-1.49169921875
628,26,627,40,-3.1219482421875
626,45,625,50,-3.0946044921875
625,52,625,62,-3.1004638671875
624,63,600,268,-2.994140625
236,229,145,72,-3.001953125
232,231,143,75,-2.04150390625
597,269,351,83,-1.0494384765625
226,197,152,102,0.1201171875
222,199,151,104,1.05517578125
353,119,335,106,-1.0084228515625
196,141,182,116,1.32958984375
188,149,181,118,0.1533203125
169,137,159,124,3.125732421875
1,126,1,134,2.1156005859375
167,137,158,126,-1.9674072265625
220,165,203,129,-2.978515625
202,132,200,139,0.2137451171875
186,149,168,147,1.4622802734375
167,150,165,157,0.1982421875
1,229,1,154,3.110107421875
164,158,156,157,1.2288818359375
162,181,154,159,-1.9771728515625
197,173,188,162,-0.1300048828125
195,173,187,164,1.3782958984375
218,165,210,164,-2.0123291015625
217,186,209,166,-3.025390625
194,184,165,170,-1.8861083984375
216,187,198,174,-2.08056640625
197,176,196,184,-2.840087890625
451,204,443,196,2.2393798828125
495,252,442,198,-1.0377197265625
496,247,452,205,2.5606689453125
538,310,491,256,-0.8963623046875
503,266,497,260,2.4456787109375
511,275,504,267,2.4766845703125
541,309,517,281,2.7078857421875
1,316,1,333,2.8673095703125
582,322,573,319,2.177001953125
3,480,1,357,3.0252685546875
599,370,598,375,0.1455078125
597,377,595,388,0.1435546875
595,390,589,430,0.1318359375
588,431,586,446,0.1181640625
585,458,585,450,-0.1651611328125
751,480,600,480,-2.6729736328125
