156,2,149,2,1.69482421875
188,2,168,2,1.68896484375
439,2,196,2,1.560791015625
472,2,466,3,1.2906494140625
489,2,475,2,1.74951171875
616,2,550,2,1.6236572265625
343,25,324,20,1.2308349609375
376,22,366,24,-2.04931640625
346,21,339,22,-1.6793212890625
375,96,211,27,-0.5692138671875
376,28,367,29,1.2574462890625
374,42,344,29,2.0198974609375
407,57,379,45,2.2081298828125
290,81,269,74,2.2296142578125
242,85,220,77,2.4046630859375
237,105,215,98,-2.6065673828125
525,110,520,109,1.885986328125
346,127,304,113,2.2978515625
279,123,258,115,-2.519775390625
300,131,279,125,0.5526123046875
274,144,229,130,0.4725341796875
225,149,201,142,0.38671875
289,175,268,167,-0.672607421875
239,181,218,174,-1.1060791015625
332,191,310,184,-2.7763671875
212,196,189,188,-2.463134765625
284,196,262,190,0.333984375
304,205,284,198,-2.2999267578125
336,264,159,203,0.5155029296875
279,219,234,205,-2.7861328125
326,213,304,208,2.3851318359375
321,235,299,229,-2.6221923828125
519,245,512,245,1.862548828125
347,335,119,260,-2.2979736328125
387,266,377,264,1.06103515625
369,303,364,301,-1.0435791015625
427,303,422,301,2.1116943359375
453,327,446,323,2.0687255859375
462,329,455,324,2.2335205078125
477,346,469,341,2.2276611328125
396,350,390,347,2.1312255859375
394,353,387,349,-1.17236328125
455,368,448,367,-1.7320556640625
522,379,515,375,2.0491943359375
563,406,557,408,0.9722900390625
573,407,569,411,1.1448974609375
345,480,337,480,-1.79833984375
568,480,558,480,2.2919921875
624,480,614,480,-2.6104736328125
668,480,629,480,2.0843505859375
706,480,676,480,2.7254638671875
181,2,171,3,1.36669921875
219,3,195,11,0.0626220703125
290,4,220,4,1.8001708984375
313,3,301,3,1.72021484375
431,3,317,3,1.67529296875
194,12,156,134,0.5369873046875
374,22,366,24,-1.8626708984375
159,202,211,27,-2.8095703125
240,39,234,37,-1.15087890625
247,41,241,40,-1.23291015625
257,46,248,43,-1.15283203125
271,52,262,49,-1.15283203125
285,58,272,53,-1.13134765625
299,63,286,59,-1.22119140625
407,59,403,77,-2.9298095703125
313,69,300,65,-1.22314453125
323,74,314,71,-1.12939453125
288,81,258,115,0.33203125
240,85,214,97,0.291748046875
341,81,328,77,-1.20751953125
403,79,399,95,-2.7451171875
290,82,276,124,-2.519775390625
355,87,342,83,-1.22314453125
243,87,224,103,-2.208251953125
373,96,356,89,-1.0220947265625
375,97,160,204,1.09033203125
223,101,215,99,-1.23095703125
385,100,383,110,-3.001953125
397,105,396,110,-2.7958984375
319,117,188,187,0.276123046875
382,111,379,128,-2.9083251953125
273,121,259,117,-1.23486328125
328,120,320,118,1.856689453125
344,127,329,122,2.01220703125
346,128,304,205,-2.861572265625
391,132,361,269,-3.0828857421875
377,134,376,141,-2.7333984375
151,150,148,161,0.4432373046875
147,162,118,259,0.2567138671875
286,175,262,189,-2.7470703125
238,182,190,189,-1.9478759765625
235,206,289,176,-1.79443359375
240,182,233,204,0.1865234375
3,194,3,208,0.2547607421875
303,206,294,203,-1.13916015625
420,204,417,213,0.4998779296875
423,205,419,213,-2.6026611328125
324,213,299,228,0.266357421875
409,212,407,219,0.32421875
412,213,410,221,-2.6475830078125
326,214,300,230,-1.4984130859375
420,225,405,244,0.71533203125
409,233,382,268,1.570556640625
577,240,573,244,0.4979248046875
404,245,395,258,0.8319091796875
515,246,510,245,1.75146484375
523,246,522,251,1.1605224609375
417,250,414,260,-2.519775390625
522,260,521,265,-2.7939453125
141,267,119,261,-1.3355712890625
410,263,405,270,-2.221923828125
147,270,142,269,-1.19189453125
159,274,148,271,-1.18603515625
404,272,401,277,-2.7978515625
254,306,160,275,-1.1060791015625
359,281,343,336,-1.44873046875
303,322,255,307,-1.19384765625
309,324,304,323,-1.17236328125
315,326,310,325,-1.23486328125
321,328,316,327,-1.23681640625
327,330,322,329,-1.23876953125
333,332,328,331,-1.23095703125
548,379,542,388,0.9664306640625
549,381,545,390,-2.463134765625
577,399,570,411,0.75439453125
580,401,571,414,-2.6280517578125
561,406,554,410,1.2867431640625
681,412,665,444,0.70556640625
683,415,658,462,-2.6710205078125
568,480,562,480,2.2919921875
660,480,653,480,2.2978515625
197,3,157,131,0.404296875
162,204,211,27,-2.8095703125
190,39,189,44,0.390625
407,58,395,114,-2.8848876953125
269,74,261,117,0.1435546875
221,78,214,99,0.291748046875
290,81,280,124,-2.7783203125
236,107,241,85,-2.7783203125
335,266,373,95,0.330078125
384,102,375,145,-2.836181640625
305,112,300,132,0.2313232421875
394,116,393,124,-2.7919921875
279,125,273,146,0.365234375
392,125,361,270,-2.840087890625
331,192,345,127,-2.830322265625
230,129,224,151,0.2586669921875
3,146,2,141,0.1181640625
202,143,188,189,0.276123046875
374,146,373,153,-2.9180908203125
150,152,118,260,0.2567138671875
268,168,262,191,-2.7470703125
211,197,217,174,-2.7236328125
283,197,287,174,0.32421875
367,177,366,182,-2.6749267578125
455,186,455,180,2.912109375
235,206,237,181,0.1865234375
310,185,307,207,-2.842041015625
3,214,2,195,0.1982421875
278,221,282,199,-2.838134765625
423,205,419,214,-2.6026611328125
299,230,303,206,0.1513671875
437,212,436,206,-3.1141357421875
320,236,323,213,-2.7392578125
409,213,407,220,0.32421875
412,213,410,222,-2.832275390625
413,220,413,226,0.307373046875
416,220,416,226,2.8114013671875
539,224,538,232,-2.832275390625
419,225,411,237,0.8338623046875
404,239,401,244,0.5252685546875
574,241,573,246,0.4979248046875
513,254,510,246,-0.633544921875
522,247,522,253,0.3671875
417,250,416,258,-2.7880859375
393,253,389,261,0.615966796875
541,255,540,262,-2.9609375
515,263,513,257,-0.2003173828125
521,264,522,259,-2.9356689453125
403,285,402,273,-3.00390625
358,281,346,334,-2.6807861328125
488,300,488,306,0.373046875
547,380,544,387,0.5487060546875
549,380,546,390,-2.9102783203125
184,3,177,2,1.70458984375
223,4,197,2,1.4505615234375
321,18,223,2,1.880126953125
428,3,319,3,1.5826416015625
339,26,324,20,1.71826171875
336,264,212,27,0.268310546875
333,266,211,29,1.6295166015625
369,40,343,29,1.92236328125
376,43,370,41,1.96533203125
406,57,377,44,1.99072265625
405,70,404,78,-3.056640625
298,133,270,74,1.3978271484375
276,124,268,76,-1.6578369140625
237,106,221,77,-2.824462890625
235,106,220,79,-1.5433349609375
172,83,169,90,0.266357421875
401,88,399,96,2.8477783203125
166,101,163,111,0.303466796875
332,191,306,112,-2.9395751953125
305,114,300,131,0.349609375
279,126,274,145,0.280029296875
272,144,230,129,1.4173583984375
230,131,225,149,0.345703125
223,150,202,142,1.4290771484375
209,197,201,144,-1.9478759765625
388,147,386,159,-2.947265625
395,158,389,154,-0.9295654296875
279,219,269,167,-2.851806640625
277,219,218,174,-2.01611328125
218,176,212,195,-2.828369140625
381,180,379,188,-3.0078125
330,191,311,184,-1.9674072265625
321,235,310,186,-2.9239501953125
378,193,375,205,-2.998046875
3,200,3,211,0.1142578125
134,207,133,212,0.2547607421875
319,237,304,208,-1.590576171875
418,210,417,215,0.1572265625
374,211,367,246,-2.8907470703125
132,214,131,219,0.1865234375
345,335,128,227,-1.623779296875
366,247,365,252,-3.013671875
513,254,510,247,-0.9139404296875
365,254,364,260,-3.0390625
515,264,513,257,-0.2801513671875
383,267,372,261,1.6119384765625
408,292,402,282,2.5098876953125
362,299,358,295,-1.19189453125
430,308,419,298,2.3134765625
369,304,363,300,-1.0435791015625
354,303,353,309,-2.9356689453125
181,318,173,314,2.139892578125
442,320,439,315,2.4085693359375
350,321,349,327,-2.9219970703125
453,328,444,321,2.0687255859375
472,337,456,325,2.1312255859375
479,348,463,336,2.2608642578125
482,344,474,337,2.3173828125
403,345,397,341,2.165283203125
400,349,395,345,-0.9412841796875
396,350,390,346,2.1312255859375
393,353,384,347,-1.14501953125
386,365,379,360,2.2296142578125
