602,2,427,2,1.543212890625
752,1,608,2,-1.40576171875
61,2,9,2,1.6256103515625
283,2,83,2,2.2666015625
81,17,54,47,0.6588134765625
291,46,284,41,2.4183349609375
596,62,574,66,-1.82373046875
572,66,560,70,-1.9322509765625
184,105,93,100,-1.19580078125
536,111,531,108,2.186767578125
139,113,126,113,2.4476318359375
115,124,102,125,0.586669921875
172,126,148,126,2.175048828125
114,135,102,137,-2.6300048828125
148,137,137,136,0.5252685546875
136,137,125,136,-1.9439697265625
135,147,112,148,0.6861572265625
112,158,100,159,0.4822998046875
145,160,135,160,-1.3160400390625
170,160,158,163,-2.8154296875
145,171,134,171,0.6295166015625
122,171,111,171,-1.16845703125
168,172,157,172,2.2022705078125
156,173,146,172,-0.9237060546875
111,181,99,181,-2.6690673828125
145,183,122,182,-2.6632080078125
168,184,155,184,-2.7158203125
177,195,87,191,0.69580078125
188,226,75,223,-2.39306640625
70,255,64,254,-1.5238037109375
224,258,219,261,-2.04931640625
144,264,135,268,-2.484619140625
59,274,54,272,1.872314453125
66,274,61,273,-1.15869140625
20,278,15,279,1.891845703125
153,281,147,279,-0.453125
93,285,78,284,-1.14111328125
481,285,468,286,1.2249755859375
109,287,93,289,-1.9947509765625
187,287,182,286,-1.43896484375
74,288,67,288,-1.9732666015625
458,287,441,289,1.2425537109375
60,290,55,289,-2.1536865234375
121,290,115,291,-2.204345703125
270,293,261,292,2.3388671875
130,292,123,298,-1.20556640625
282,293,276,294,1.874267578125
456,294,443,292,-2.1907958984375
157,294,151,294,-2.38134765625
392,293,386,293,2.0765380859375
183,296,169,294,-1.269287109375
257,294,253,298,-1.9146728515625
199,296,185,295,-2.1712646484375
269,296,261,296,-2.04736328125
281,297,276,296,-2.1790771484375
229,321,224,322,2.2257080078125
582,352,572,351,-1.255615234375
597,358,586,357,-1.20361328125
653,423,559,385,1.95166015625
669,429,660,426,1.99072265625
548,441,479,447,1.4017333984375
751,480,470,480,-1.6929931640625
1,102,1,1,3.102294921875
283,4,48,281,0.0908203125
751,1,608,1,-2.1810302734375
478,2,427,3,0.909912109375
583,3,484,3,1.5924072265625
23,3,17,3,1.66357421875
37,3,29,3,1.5826416015625
257,252,297,62,-2.5909423828125
556,72,544,78,-2.1732177734375
543,79,536,84,-2.2940673828125
185,107,87,174,1.4329833984375
137,113,124,136,0.0665283203125
113,123,101,135,0.1318359375
115,124,103,136,-1.44873046875
155,183,172,128,-0.013916015625
599,158,565,345,0.1826171875
144,160,134,170,-2.9453125
146,162,135,172,1.69091796875
121,171,100,183,-2.37158203125
123,172,121,182,-0.019775390625
155,173,123,183,-2.3370361328125
169,173,156,185,-1.3570556640625
1,417,1,176,3.102294921875
190,203,170,227,-1.79443359375
563,211,563,204,3.123779296875
72,243,74,223,0.1376953125
109,224,87,224,-1.5472412109375
130,225,121,225,-1.49365234375
169,226,135,226,-1.47216796875
123,252,121,258,-2.7021484375
124,253,122,260,0.9605712890625
67,263,63,254,0.615966796875
230,255,218,262,-2.02197265625
212,260,202,296,-2.551025390625
228,262,223,268,0.69384765625
66,264,62,276,-2.3370361328125
142,265,135,276,-2.535400390625
148,272,146,278,0.3984375
66,276,65,283,0.4744873046875
127,277,125,286,-2.7802734375
63,278,60,291,-2.6729736328125
45,285,44,279,3.0233154296875
90,282,84,286,-1.9615478515625
153,281,150,291,0.380859375
478,285,467,286,1.4114990234375
107,287,102,293,-1.9947509765625
455,288,443,289,1.33349609375
160,290,156,295,-2.467041015625
129,291,124,297,-2.1497802734375
256,291,252,296,0.35546875
266,292,260,292,1.839111328125
258,293,254,298,-2.1732177734375
270,295,265,300,-2.04736328125
224,325,225,320,1.8021240234375
560,386,478,450,0.9976806640625
478,458,476,466,0.270263671875
2,480,1,462,3.0389404296875
473,477,475,468,0.2625732421875
522,480,473,480,2.7879638671875
675,480,528,480,3.114013671875
3,1,2,104,3.117919921875
258,250,282,2,-2.7197265625
85,3,70,29,0.941162109375
69,30,49,285,-0.031494140625
600,52,599,60,-3.009765625
528,104,527,98,2.7762451171875
94,101,87,192,-3.041015625
177,196,184,105,0.0986328125
127,113,124,137,0.0830078125
139,113,136,136,-2.955078125
563,211,545,122,2.93359375
103,123,101,136,0.2313232421875
115,124,113,137,-3.001953125
149,126,147,137,0.2449951171875
173,127,169,163,-2.541259765625
539,178,505,128,-0.5546875
135,148,136,138,0.1357421875
113,147,111,159,0.1708984375
565,348,599,151,0.1884765625
101,158,98,182,0.0489501953125
136,161,134,171,-2.853759765625
146,161,145,171,-0.1593017578125
157,172,157,162,-2.2647705078125
77,170,76,188,0.2528076171875
112,171,110,183,-2.998046875
121,183,122,171,-0.1026611328125
167,185,168,172,2.8321533203125
146,173,144,184,-2.990234375
155,185,156,173,0.0810546875
1,419,1,179,3.104248046875
560,211,541,179,-0.5711669921875
190,198,188,226,-2.8829345703125
75,206,75,222,0.2254638671875
70,243,75,225,-2.251220703125
123,259,122,252,-3.00390625
68,255,65,288,-3.056640625
202,296,210,259,-2.551025390625
248,265,247,260,2.900390625
146,279,145,264,0.0079345703125
139,265,134,277,-2.541259765625
125,288,126,277,-2.7646484375
45,286,41,278,-3.0789794921875
15,284,14,279,0.1083984375
152,292,152,280,-0.3321533203125
59,281,58,290,0.6451416015625
89,281,88,286,-0.3114013671875
131,292,130,285,2.884765625
116,293,114,287,-0.8905029296875
121,297,121,291,-0.2996826171875
255,297,257,291,-2.2843017578125
